,cubic,orthorhombic,trigonal,hexagonal,tetragonal,monoclinic,triclinic
708,1.55881396,1.616853178,1.433007954,1.427548082,1.558528264,1.438891667,1.395791458
709,1.55881396,1.616853178,1.433007954,1.427548082,1.5592601,1.438891667,1.395791458
710,1.559363597,1.616853178,1.433007954,1.427548082,1.5592601,1.438891667,1.395791458
711,1.559363597,1.616853178,1.433007954,1.427548082,1.56311517,1.438891667,1.395791458
712,1.559852032,1.616853178,1.433007954,1.427548082,1.56311517,1.438891667,1.395791458
713,1.560130822,1.616853178,1.433007954,1.427548082,1.56311517,1.438891667,1.395791458
714,1.560624316,1.616853178,1.433007954,1.427548082,1.56311517,1.438891667,1.395791458
715,1.561117048,1.616853178,1.433007954,1.427548082,1.56311517,1.438891667,1.395791458
716,1.56157147,1.616853178,1.433007954,1.427548082,1.56311517,1.438891667,1.395791458
717,1.562049994,1.616853178,1.433007954,1.427548082,1.56311517,1.438891667,1.395791458
718,1.562512214,1.616853178,1.433007954,1.427548082,1.56311517,1.438891667,1.395791458
719,1.56295581,1.616853178,1.433007954,1.427548082,1.56311517,1.438891667,1.395791458
720,1.56339907,1.616853178,1.433007954,1.427548082,1.56311517,1.438891667,1.395791458
721,1.56339907,1.616853178,1.433007954,1.427548082,1.563807962,1.438891667,1.395791458
722,1.563632978,1.616853178,1.433007954,1.427548082,1.563807962,1.438891667,1.395791458
723,1.564043611,1.616853178,1.433007954,1.427548082,1.563807962,1.438891667,1.395791458
724,1.564043611,1.616853178,1.433007954,1.427548082,1.564255576,1.438891667,1.395791458
725,1.564443965,1.616853178,1.433007954,1.427548082,1.564255576,1.438891667,1.395791458
726,1.564443965,1.616853178,1.433007954,1.427548082,1.564949485,1.438891667,1.395791458
727,1.564825709,1.616853178,1.433007954,1.427548082,1.564949485,1.438891667,1.395791458
728,1.565214847,1.616853178,1.433007954,1.427548082,1.564949485,1.438891667,1.395791458
729,1.565214847,1.616853178,1.433007954,1.427548082,1.565625269,1.438891667,1.395791458
730,1.565588831,1.616853178,1.433007954,1.427548082,1.565625269,1.438891667,1.395791458
731,1.565993972,1.616853178,1.433007954,1.427548082,1.565625269,1.438891667,1.395791458
732,1.565993972,1.616853178,1.433007954,1.427548082,1.566297469,1.438891667,1.395791458
733,1.566038209,1.616853178,1.433007954,1.427548082,1.566297469,1.438891667,1.395791458
734,1.568240537,1.616853178,1.433007954,1.427548082,1.566297469,1.438891667,1.395791458
735,1.568240537,1.616853178,1.433007954,1.427548082,1.566943364,1.438891667,1.395791458
736,1.568240537,1.616853178,1.433007954,1.427548082,1.567613302,1.438891667,1.395791458
737,1.568240537,1.616853178,1.433007954,1.427548082,1.568023531,1.438891667,1.395791458
738,1.568240537,1.616853178,1.433007954,1.427548082,1.567332995,1.438891667,1.395791458
739,1.568240537,1.616853178,1.433007954,1.427548082,1.567968353,1.438891667,1.395791458
740,1.568240537,1.616853178,1.433007954,1.427548082,1.568625314,1.438891667,1.395791458
741,1.568368781,1.616853178,1.433007954,1.427548082,1.568625314,1.438891667,1.395791458
742,1.568706538,1.616853178,1.433007954,1.427548082,1.568625314,1.438891667,1.395791458
743,1.568706538,1.616853178,1.433007954,1.427548082,1.569244156,1.438891667,1.395791458
744,1.569013675,1.616853178,1.433007954,1.427548082,1.569244156,1.438891667,1.395791458
745,1.569344903,1.616853178,1.433007954,1.427548082,1.569244156,1.438891667,1.395791458
746,1.569344903,1.616853178,1.433007954,1.427548082,1.569949864,1.438891667,1.395791458
747,1.569572608,1.616853178,1.433007954,1.427548082,1.569949864,1.438891667,1.395791458
748,1.569911242,1.616853178,1.433007954,1.427548082,1.569949864,1.438891667,1.395791458
749,1.570183577,1.616853178,1.433007954,1.427548082,1.569949864,1.438891667,1.395791458
750,1.570183577,1.616853178,1.433007954,1.427548082,1.569512008,1.438891667,1.395791458
751,1.570183577,1.616853178,1.433007954,1.427548082,1.570100475,1.438891667,1.395791458
752,1.570183577,1.616853178,1.433007954,1.427548082,1.57070401,1.438891667,1.395791458
753,1.570470198,1.616853178,1.433007954,1.427548082,1.57070401,1.438891667,1.395791458
754,1.570564713,1.616853178,1.433007954,1.427548082,1.57070401,1.438891667,1.395791458
755,1.570806033,1.616853178,1.433007954,1.427548082,1.57070401,1.438891667,1.395791458
756,1.570806033,1.616853178,1.433007954,1.427548082,1.571302149,1.438891667,1.395791458
757,1.571042495,1.616853178,1.433007954,1.427548082,1.571302149,1.438891667,1.395791458
758,1.571246434,1.616853178,1.433007954,1.427548082,1.571302149,1.438891667,1.395791458
759,1.572550403,1.616853178,1.433007954,1.427548082,1.571302149,1.438891667,1.395791458
760,1.572550403,1.616853178,1.433007954,1.427548082,1.571900362,1.438891667,1.395791458
761,1.572550403,1.616853178,1.433007954,1.427548082,1.57249605,1.438891667,1.395791458
762,1.572550403,1.616853178,1.433007954,1.427548082,1.573157379,1.438891667,1.395791458
763,1.572632736,1.616853178,1.433007954,1.427548082,1.573157379,1.438891667,1.395791458
764,1.574992602,1.616853178,1.433007954,1.427548082,1.573157379,1.438891667,1.395791458
765,1.574992602,1.616853178,1.433007954,1.427548082,1.573698846,1.438891667,1.395791458
766,1.574992602,1.616853178,1.433007954,1.427548082,1.57424911,1.438891667,1.395791458
767,1.574992602,1.616853178,1.433007954,1.427548082,1.574752735,1.438891667,1.395791458
768,1.574992602,1.616853178,1.433007954,1.427548082,1.575239586,1.438891667,1.395791458
769,1.575174675,1.616853178,1.433007954,1.427548082,1.575239586,1.438891667,1.395791458
770,1.575995024,1.616853178,1.433007954,1.427548082,1.575239586,1.438891667,1.395791458
771,1.575995024,1.616853178,1.433007954,1.427548082,1.575763473,1.438891667,1.395791458
772,1.575995024,1.616853178,1.433007954,1.427548082,1.576012123,1.438891667,1.395791458
773,1.575813373,1.616853178,1.433007954,1.427548082,1.576012123,1.438891667,1.395791458
774,1.575949423,1.616853178,1.433007954,1.427548082,1.576012123,1.438891667,1.395791458
775,1.575974086,1.616853178,1.433007954,1.427548082,1.576012123,1.438891667,1.395791458
776,1.576083819,1.616853178,1.433007954,1.427548082,1.576012123,1.438891667,1.395791458
777,1.576083819,1.616853178,1.433007954,1.427548082,1.576496084,1.438891667,1.395791458
778,1.576056527,1.616853178,1.433007954,1.427548082,1.576496084,1.438891667,1.395791458
779,1.576171511,1.616853178,1.433007954,1.427548082,1.576496084,1.438891667,1.395791458
780,1.576433053,1.616853178,1.433007954,1.427548082,1.576496084,1.438891667,1.395791458
781,1.576876577,1.616853178,1.433007954,1.427548082,1.576496084,1.438891667,1.395791458
782,1.576876577,1.616853178,1.433007954,1.427548082,1.576969809,1.438891667,1.395791458
783,1.576811893,1.616853178,1.433007954,1.427548082,1.576969809,1.438891667,1.395791458
784,1.576954092,1.616853178,1.433007954,1.427548082,1.576969809,1.438891667,1.395791458
785,1.579792338,1.616853178,1.433007954,1.427548082,1.576969809,1.438891667,1.395791458
786,1.579792338,1.616853178,1.433007954,1.427548082,1.577389696,1.438891667,1.395791458
787,1.579792338,1.616853178,1.433007954,1.427548082,1.577875209,1.438891667,1.395791458
788,1.579792338,1.616853178,1.433007954,1.427548082,1.578338123,1.438891667,1.395791458
789,1.579792338,1.616853178,1.433007954,1.427548082,1.57877211,1.438891667,1.395791458
790,1.579792338,1.616853178,1.433007954,1.427548082,1.579242074,1.438891667,1.395791458
791,1.579792338,1.616853178,1.433007954,1.427548082,1.579702131,1.438891667,1.395791458
792,1.579792338,1.616853178,1.433007954,1.427548082,1.580131111,1.438891667,1.395791458
793,1.57968884,1.616853178,1.433007954,1.427548082,1.580131111,1.438891667,1.395791458
794,1.579791015,1.616853178,1.433007954,1.427548082,1.580131111,1.438891667,1.395791458
795,1.579910061,1.616853178,1.433007954,1.427548082,1.580131111,1.438891667,1.395791458
796,1.579920798,1.616853178,1.433007954,1.427548082,1.580131111,1.438891667,1.395791458
797,1.57976385,1.616853178,1.433007954,1.427548082,1.580131111,1.438891667,1.395791458
798,1.579715799,1.616853178,1.433007954,1.427548082,1.580131111,1.438891667,1.395791458
799,1.579318868,1.616853178,1.433007954,1.427548082,1.580131111,1.438891667,1.395791458
800,1.579361201,1.616853178,1.433007954,1.427548082,1.580131111,1.438891667,1.395791458
801,1.5794411,1.616853178,1.433007954,1.427548082,1.580131111,1.438891667,1.395791458
802,1.579412975,1.616853178,1.433007954,1.427548082,1.580131111,1.438891667,1.395791458
803,1.579472404,1.616853178,1.433007954,1.427548082,1.580131111,1.438891667,1.395791458
804,1.582562619,1.616853178,1.433007954,1.427548082,1.580131111,1.438891667,1.395791458
805,1.582562619,1.616853178,1.433007954,1.427548082,1.580552425,1.438891667,1.395791458
806,1.582562619,1.616853178,1.433007954,1.427548082,1.580887697,1.438891667,1.395791458
807,1.582562619,1.616853178,1.433007954,1.427548082,1.581303829,1.438891667,1.395791458
808,1.582562619,1.616853178,1.433007954,1.427548082,1.581532325,1.438891667,1.395791458
809,1.582562619,1.616853178,1.433007954,1.427548082,1.584431546,1.438891667,1.395791458
810,1.582445568,1.616853178,1.433007954,1.427548082,1.584431546,1.438891667,1.395791458
811,1.582500855,1.616853178,1.433007954,1.427548082,1.584431546,1.438891667,1.395791458
812,1.584156254,1.616853178,1.433007954,1.427548082,1.584431546,1.438891667,1.395791458
813,1.58444095,1.616853178,1.433007954,1.427548082,1.584431546,1.438891667,1.395791458
814,1.58444095,1.616853178,1.433007954,1.427548082,1.584717667,1.438891667,1.395791458
815,1.584339896,1.616853178,1.433007954,1.427548082,1.584717667,1.438891667,1.395791458
816,1.58439283,1.616853178,1.433007954,1.427548082,1.584717667,1.438891667,1.395791458
817,1.584434202,1.616853178,1.433007954,1.427548082,1.584717667,1.438891667,1.395791458
818,1.584409321,1.616853178,1.433007954,1.427548082,1.584717667,1.438891667,1.395791458
819,1.584376284,1.616853178,1.433007954,1.427548082,1.584717667,1.438891667,1.395791458
820,1.584239071,1.616853178,1.433007954,1.427548082,1.584717667,1.438891667,1.395791458
821,1.584043655,1.616853178,1.433007954,1.427548082,1.584717667,1.438891667,1.395791458
822,1.584060912,1.616853178,1.433007954,1.427548082,1.584717667,1.438891667,1.395791458
823,1.584111389,1.616853178,1.433007954,1.427548082,1.584717667,1.438891667,1.395791458
824,1.583985547,1.616853178,1.433007954,1.427548082,1.584717667,1.438891667,1.395791458
825,1.583817019,1.616853178,1.433007954,1.427548082,1.584717667,1.438891667,1.395791458
826,1.583796751,1.616853178,1.433007954,1.427548082,1.584717667,1.438891667,1.395791458
827,1.583823569,1.616853178,1.433007954,1.427548082,1.584717667,1.438891667,1.395791458
828,1.583011761,1.616853178,1.433007954,1.427548082,1.584717667,1.438891667,1.395791458
829,1.58296761,1.616853178,1.433007954,1.427548082,1.584717667,1.438891667,1.395791458
830,1.582389223,1.616853178,1.433007954,1.427548082,1.584717667,1.438891667,1.395791458
831,1.580905592,1.616853178,1.433007954,1.427548082,1.584717667,1.438891667,1.395791458
832,1.580706233,1.616853178,1.433007954,1.427548082,1.584717667,1.438891667,1.395791458
833,1.580706233,1.616853178,1.433007954,1.427548082,1.585075609,1.438891667,1.395791458
834,1.580706233,1.616853178,1.433007954,1.427548082,1.585479283,1.438891667,1.395791458
835,1.580706233,1.616853178,1.433007954,1.427548082,1.585831495,1.438891667,1.395791458
836,1.580706233,1.616853178,1.433007954,1.427548082,1.586165555,1.438891667,1.395791458
837,1.580706233,1.616853178,1.433007954,1.427548082,1.58634771,1.438891667,1.395791458
838,1.580706233,1.616853178,1.433007954,1.427548082,1.58672019,1.438891667,1.395791458
839,1.580706233,1.616853178,1.433007954,1.427548082,1.586971822,1.438891667,1.395791458
840,1.580706233,1.616853178,1.433007954,1.427548082,1.586059794,1.438891667,1.395791458
841,1.580706233,1.616853178,1.433007954,1.427548082,1.586366479,1.438891667,1.395791458
842,1.580706233,1.616853178,1.433007954,1.427548082,1.58666535,1.438891667,1.395791458
843,1.580706233,1.616853178,1.433007954,1.427548082,1.586966147,1.438891667,1.395791458
844,1.580706233,1.616853178,1.433007954,1.427548082,1.587253305,1.438891667,1.395791458
845,1.580706233,1.616853178,1.433007954,1.427548082,1.587600912,1.438891667,1.395791458
846,1.580706233,1.616853178,1.433007954,1.427548082,1.587845751,1.438891667,1.395791458
847,1.580706233,1.616853178,1.433007954,1.427548082,1.588091856,1.438891667,1.395791458
848,1.580706233,1.616853178,1.433007954,1.427548082,1.588364504,1.438891667,1.395791458
849,1.580706233,1.616853178,1.433007954,1.427548082,1.588610959,1.438891667,1.395791458
850,1.580706233,1.616853178,1.433007954,1.427548082,1.588871793,1.438891667,1.395791458
851,1.580706233,1.616853178,1.433007954,1.427548082,1.589103651,1.438891667,1.395791458
852,1.580706233,1.616853178,1.433007954,1.427548082,1.58887896,1.438891667,1.395791458
853,1.580706233,1.616853178,1.433007954,1.427548082,1.589058733,1.438891667,1.395791458
854,1.580706233,1.616853178,1.433007954,1.427548082,1.589265352,1.438891667,1.395791458
855,1.580706233,1.616853178,1.433007954,1.427548082,1.589496954,1.438891667,1.395791458
856,1.580706233,1.616853178,1.433007954,1.427548082,1.589435648,1.438891667,1.395791458
857,1.580706233,1.616853178,1.433007954,1.427548082,1.589620204,1.438891667,1.395791458
858,1.580706233,1.616853178,1.433007954,1.427548082,1.589746688,1.438891667,1.395791458
859,1.580706233,1.616853178,1.433007954,1.427548082,1.589920595,1.438891667,1.395791458
860,1.580706233,1.616853178,1.433007954,1.427548082,1.5900997,1.438891667,1.395791458
861,1.580706233,1.616853178,1.433007954,1.427548082,1.590116486,1.438891667,1.395791458
862,1.580706233,1.616853178,1.433007954,1.427548082,1.590216842,1.438891667,1.395791458
863,1.580706233,1.616853178,1.433007954,1.427548082,1.590154295,1.438891667,1.395791458
864,1.580706233,1.616853178,1.433007954,1.427548082,1.590045425,1.438891667,1.395791458
865,1.580706233,1.616853178,1.433007954,1.427548082,1.590194422,1.438891667,1.395791458
866,1.580706233,1.616853178,1.433007954,1.427548082,1.59025727,1.438891667,1.395791458
867,1.580706233,1.616853178,1.433007954,1.427548082,1.590361069,1.438891667,1.395791458
868,1.580706233,1.616853178,1.433007954,1.427548082,1.590659768,1.438891667,1.395791458
869,1.580706233,1.616853178,1.433007954,1.427548082,1.590715212,1.438891667,1.395791458
870,1.580706233,1.616853178,1.433007954,1.427548082,1.5906685,1.438891667,1.395791458
871,1.580706233,1.616853178,1.433007954,1.427548082,1.590794074,1.438891667,1.395791458
872,1.580706233,1.616853178,1.433007954,1.427548082,1.590920076,1.438891667,1.395791458
873,1.580706233,1.616853178,1.433007954,1.427548082,1.593409964,1.438891667,1.395791458
874,1.580706233,1.616853178,1.433007954,1.427548082,1.597120451,1.438891667,1.395791458
875,1.580706233,1.616853178,1.433007954,1.427548082,1.596980935,1.438891667,1.395791458
876,1.580706233,1.616853178,1.433007954,1.427548082,1.596772637,1.438891667,1.395791458
877,1.580706233,1.616853178,1.433007954,1.427548082,1.596879375,1.438891667,1.395791458
878,1.580706233,1.616853178,1.433007954,1.427548082,1.596917758,1.438891667,1.395791458
879,1.580706233,1.616853178,1.433007954,1.427548082,1.596862721,1.438891667,1.395791458
880,1.580706233,1.616853178,1.433007954,1.427548082,1.596921843,1.438891667,1.395791458
881,1.580706233,1.616853178,1.433007954,1.427548082,1.597021478,1.438891667,1.395791458
882,1.580706233,1.616853178,1.433007954,1.427548082,1.596756029,1.438891667,1.395791458
883,1.580706233,1.616853178,1.433007954,1.427548082,1.595991452,1.438891667,1.395791458
884,1.580706233,1.616853178,1.433007954,1.427548082,1.596113642,1.438891667,1.395791458
885,1.580706233,1.616853178,1.433007954,1.427548082,1.596160683,1.438891667,1.395791458
886,1.580706233,1.616853178,1.433007954,1.427548082,1.595666773,1.438891667,1.395791458
887,1.580706233,1.616853178,1.433007954,1.427548082,1.59577085,1.438891667,1.395791458
888,1.580706233,1.616853178,1.433007954,1.427548082,1.595648145,1.438891667,1.395791458
889,1.580706233,1.616853178,1.433007954,1.427548082,1.595638605,1.438891667,1.395791458
890,1.580706233,1.616853178,1.433007954,1.427548082,1.595697044,1.438891667,1.395791458
891,1.580706233,1.616853178,1.433007954,1.427548082,1.595744685,1.438891667,1.395791458
892,1.580706233,1.616853178,1.433007954,1.427548082,1.595685217,1.438891667,1.395791458
893,1.580706233,1.616853178,1.433007954,1.427548082,1.594854613,1.438891667,1.395791458
894,1.580706233,1.616853178,1.433007954,1.427548082,1.594903812,1.438891667,1.395791458
895,1.580706233,1.616853178,1.433007954,1.427548082,1.596136858,1.438891667,1.395791458
896,1.580706233,1.616853178,1.433007954,1.427548082,1.597690618,1.438891667,1.395791458
897,1.580706233,1.616853178,1.433007954,1.427548082,1.597375596,1.438891667,1.395791458
898,1.580706233,1.616853178,1.433007954,1.427548082,1.597207157,1.438891667,1.395791458
899,1.580706233,1.616853178,1.433007954,1.427548082,1.596923501,1.438891667,1.395791458
900,1.580706233,1.616853178,1.433007954,1.427548082,1.597023959,1.438891667,1.395791458
901,1.580706233,1.616853178,1.433007954,1.427548082,1.597079293,1.438891667,1.395791458
902,1.580706233,1.616853178,1.433007954,1.427548082,1.595217423,1.438891667,1.395791458
903,1.580706233,1.616853178,1.433007954,1.427548082,1.595071617,1.438891667,1.395791458
904,1.580706233,1.616853178,1.433007954,1.427548082,1.594646199,1.438891667,1.395791458
905,1.580706233,1.616853178,1.433007954,1.427548082,1.594681433,1.438891667,1.395791458
906,1.580706233,1.616853178,1.433007954,1.427548082,1.594748278,1.438891667,1.395791458
907,1.580706233,1.616853178,1.433007954,1.427548082,1.594773811,1.438891667,1.395791458
908,1.580706233,1.616853178,1.433007954,1.427548082,1.594697366,1.438891667,1.395791458
909,1.580706233,1.616853178,1.433007954,1.427548082,1.594441457,1.438891667,1.395791458
910,1.580706233,1.616853178,1.433007954,1.427548082,1.594433457,1.438891667,1.395791458
911,1.580706233,1.616853178,1.433007954,1.427548082,1.594487813,1.438891667,1.395791458
912,1.580706233,1.616853178,1.433007954,1.427548082,1.594552996,1.438891667,1.395791458
913,1.580706233,1.616853178,1.433007954,1.427548082,1.592744098,1.438891667,1.395791458
914,1.580706233,1.616853178,1.433007954,1.427548082,1.592622677,1.438891667,1.395791458
915,1.580706233,1.616853178,1.433007954,1.427548082,1.591972694,1.438891667,1.395791458
916,1.580706233,1.616853178,1.433007954,1.427548082,1.591562586,1.438891667,1.395791458
917,1.580706233,1.616853178,1.433007954,1.427548082,1.593504626,1.438891667,1.395791458
918,1.580706233,1.616853178,1.433007954,1.427548082,1.593495832,1.438891667,1.395791458
919,1.580706233,1.616853178,1.433007954,1.427548082,1.593285187,1.438891667,1.395791458
920,1.580706233,1.616853178,1.433007954,1.427548082,1.593298198,1.438891667,1.395791458
921,1.580706233,1.616853178,1.433007954,1.427548082,1.593334399,1.438891667,1.395791458
922,1.580706233,1.616853178,1.433007954,1.427548082,1.593149488,1.438891667,1.395791458
923,1.580706233,1.616853178,1.433007954,1.427548082,1.593067648,1.438891667,1.395791458
924,1.580706233,1.616853178,1.433007954,1.427548082,1.59302058,1.438891667,1.395791458
925,1.580706233,1.616853178,1.433007954,1.427548082,1.593047843,1.438891667,1.395791458
926,1.580706233,1.616853178,1.433007954,1.427548082,1.592954183,1.438891667,1.395791458
927,1.580706233,1.616853178,1.433007954,1.427548082,1.593000503,1.438891667,1.395791458
928,1.580706233,1.616853178,1.433007954,1.427548082,1.592872055,1.438891667,1.395791458
929,1.580706233,1.616853178,1.433007954,1.427548082,1.592868626,1.438891667,1.395791458
930,1.580706233,1.616853178,1.433007954,1.427548082,1.596856668,1.438891667,1.395791458
931,1.580706233,1.616853178,1.433007954,1.427548082,1.598223843,1.438891667,1.395791458
932,1.580706233,1.616853178,1.433007954,1.427548082,1.598042974,1.438891667,1.395791458
933,1.580706233,1.616853178,1.433007954,1.427548082,1.597580696,1.438891667,1.395791458
934,1.580706233,1.616853178,1.433007954,1.427548082,1.596499954,1.438891667,1.395791458
935,1.580706233,1.616853178,1.433007954,1.427548082,1.596176899,1.438891667,1.395791458
936,1.580706233,1.616853178,1.433007954,1.427548082,1.59764991,1.438891667,1.395791458
937,1.580706233,1.616853178,1.433007954,1.427548082,1.597176474,1.438891667,1.395791458
938,1.580706233,1.616853178,1.433007954,1.427548082,1.596417948,1.438891667,1.395791458
939,1.580706233,1.616853178,1.433007954,1.427548082,1.596466895,1.438891667,1.395791458
940,1.580706233,1.616853178,1.433007954,1.427548082,1.596512989,1.438891667,1.395791458
941,1.580706233,1.616853178,1.433007954,1.427548082,1.59548472,1.438891667,1.395791458
942,1.580706233,1.616853178,1.433007954,1.427548082,1.594825117,1.438891667,1.395791458
943,1.580706233,1.616853178,1.433007954,1.427548082,1.59435287,1.438891667,1.395791458
944,1.580706233,1.616853178,1.433007954,1.427548082,1.594364138,1.438891667,1.395791458
945,1.580706233,1.616853178,1.433007954,1.427548082,1.594121818,1.438891667,1.395791458
946,1.580706233,1.616853178,1.433007954,1.427548082,1.594648097,1.438891667,1.395791458
947,1.580706233,1.616853178,1.433007954,1.427548082,1.594662352,1.438891667,1.395791458
948,1.580706233,1.616853178,1.433007954,1.427548082,1.594460004,1.438891667,1.395791458
949,1.580706233,1.616853178,1.433007954,1.427548082,1.594491021,1.438891667,1.395791458
950,1.580706233,1.616853178,1.433007954,1.427548082,1.594199757,1.438891667,1.395791458
951,1.580706233,1.616853178,1.433007954,1.427548082,1.593301397,1.438891667,1.395791458
952,1.580706233,1.616853178,1.433007954,1.427548082,1.59284689,1.438891667,1.395791458
953,1.580706233,1.616853178,1.433007954,1.427548082,1.592367653,1.438891667,1.395791458
954,1.580706233,1.616853178,1.433007954,1.427548082,1.59232942,1.438891667,1.395791458
